timestamp,sender,message,emotion,emoji_used,emoji_count,capital_ratio,clean_message,message_len,hour,emoji_flag,len_bucket,caps_bucket,strata
6/28/2025 8:59,REDACTED,"Serta berduka cita atas tiadanya tante/nenek tercinta dari teman/saudara kita Palen, Ikka dan Dede @REDACTED Palen Ppgt @REDACTED Rake' Ppgt @REDACTED Kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻",negatif,🙏🏻🙏🏻,4,0.16744186,"serta berduka cita atas tiadanya tante/nenek tercinta dari teman/saudara kita palen, ikka dan dede @redacted palen ppgt @redacted rake' ppgt @redacted kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus 🙏🏻🙏🏻",36,8,1,long,high,long_high_1
7/20/2024 21:23,REDACTED,Mending tadi di belakang ka berdiri kah gak kelihatan tong jki di depan,negatif,,0,0.016393443,mending tadi di belakang ka berdiri kah gak kelihatan tong jki di depan,13,21,0,medium,low,medium_low_0
7/20/2024 21:23,REDACTED,Mending tadi di belakang ka berdiri kah ndak kelihatan tong jki di depan,negatif,,0,0.016393443,mending tadi di belakang ka berdiri kah ndak kelihatan tong jki di depan,13,21,0,medium,low,medium_low_0
2/5/2025 18:08,REDACTED,Ikut Bersedih atas kepergian Alm. Semel (Sepupu Bgt dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber kekuatan sejati buat kerabat yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,ikut bersedih atas kepergian alm. semel (sepupu bgt dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber kekuatan sejati buat kerabat yang berduka 😇🙏,29,18,1,medium,high,medium_high_1
2/5/2025 18:08,REDACTED,Ikut Berbela sungkawa atas tiadanya Alm. Semel (Sepupu Bgt dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber ketabahan sejati buat kerabat yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,ikut berbela sungkawa atas tiadanya alm. semel (sepupu bgt dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber ketabahan sejati buat kerabat yang berduka 😇🙏,29,18,1,medium,high,medium_high_1
9/11/2022 12:21,REDACTED,"Serta Berbela sungkawa atas kepergian Ayah dari saudara Angga Triyuda, Tuhan Yesus melindungi dan memberi kekuatan serta ketabahan yang sejati bagi famili",negatif,🙏🏻,2,0.052631579,"serta berbela sungkawa atas kepergian ayah dari saudara angga triyuda, tuhan yesus melindungi dan memberi kekuatan serta ketabahan yang sejati bagi famili",21,12,1,medium,low,medium_low_1
9/11/2022 12:21,REDACTED,"Serta Berbela sungkawa atas tiadanya Ayah dari saudara Angga Triyuda, Tuhan Yesus melindungi dan memberi kekuatan serta kekuatan yang sejati bagi famili",negatif,🙏🏻,2,0.052631579,"serta berbela sungkawa atas tiadanya ayah dari saudara angga triyuda, tuhan yesus melindungi dan memberi kekuatan serta kekuatan yang sejati bagi famili",21,12,1,medium,low,medium_low_1
2/6/2025 6:37,REDACTED,Serta Berbela sungkawa atas berpulangnya Alm. Semel (Sepupu Bgt dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber kekuatan sejati buat famili yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,serta berbela sungkawa atas berpulangnya alm. semel (sepupu bgt dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber kekuatan sejati buat famili yang berduka 😇🙏,29,6,1,medium,high,medium_high_1
2/6/2025 6:37,REDACTED,Serta Berbela sungkawa atas berpulangnya Alm. Semel (Sepupu Banget dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,serta berbela sungkawa atas berpulangnya alm. semel (sepupu banget dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,29,6,1,medium,high,medium_high_1
7/29/2025 15:31,REDACTED,Ikut berduka cita atas berpulangnya om tercinta dari teman kita Ave @REDACTED Ppgt Ppgt kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.092592593,ikut berduka cita atas berpulangnya om tercinta dari teman kita ave @redacted ppgt ppgt kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus 🙏🏻🙏🏻,27,15,1,medium,high,medium_high_1
7/29/2025 15:31,REDACTED,Ikut berduka cita atas kepergian om tersayang dari teman kita Ave @REDACTED Ppgt Ppgt kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.092592593,ikut berduka cita atas kepergian om tersayang dari teman kita ave @redacted ppgt ppgt kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus 🙏🏻🙏🏻,27,15,1,medium,high,medium_high_1
3/5/2022 18:47,REDACTED,Otw gak pakeee remmmm,negatif,,0,0.055555556,otw gak pakeee remmmm,4,18,0,short,low,short_low_0
3/5/2022 18:47,REDACTED,Otw ndak pakeee remmmm,negatif,,0,0.055555556,otw ndak pakeee remmmm,4,18,0,short,low,short_low_0
4/4/2024 11:17,REDACTED,Serta bersedih atas wafatnya kakek tercinta dari saudara kita @REDACTED Ones kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.08125,serta bersedih atas wafatnya kakek tercinta dari saudara kita @redacted ones kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,24,11,1,medium,mid,medium_mid_1
4/4/2024 11:17,REDACTED,Ikut berduka atas wafatnya kakek tercinta dari saudara kita @REDACTED Ones kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.08125,ikut berduka atas wafatnya kakek tercinta dari saudara kita @redacted ones kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,24,11,1,medium,mid,medium_mid_1
7/17/2025 16:40,REDACTED,yang ndak pernah muncul sebenarnya iya yg cocok dikasih stiker begini 🙄,negatif,🙄,1,0,yang ndak pernah muncul sebenarnya iya yg cocok dikasih stiker begini 🙄,11,16,1,medium,low,medium_low_1
7/17/2025 16:40,REDACTED,yang gak pernah muncul sebenarnya iya yg cocok dikasih stiker begini 🙄,negatif,🙄,1,0,yang gak pernah muncul sebenarnya iya yg cocok dikasih stiker begini 🙄,11,16,1,medium,low,medium_low_1
8/17/2022 11:57,REDACTED,Harusnya di jelaskan ki sdkit takutnya kotor pakaian ta krna hendak lanjut ibadah,negatif,,0,0.015151515,harusnya di jelaskan ki sdkit takutnya kotor pakaian ta krna hendak lanjut ibadah,13,11,0,medium,low,medium_low_0
8/17/2021 10:34,REDACTED,palsu jko kau,negatif,,0,0,palsu jko kau,3,10,0,short,low,short_low_0
2/5/2025 18:37,REDACTED,Ikut Berduka atas kepergian Alm. Semel (Sepupu Banget dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,ikut berduka atas kepergian alm. semel (sepupu banget dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,29,18,1,medium,high,medium_high_1
2/5/2025 18:37,REDACTED,Serta Berduka atas kepergian Alm. Semel (Sepupu Banget dari Sdr. Marianus Manglo @REDACTED Nanus dan Sdr. Meldyanus Manglo) di Abdesir. Tuhan Yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,serta berduka atas kepergian alm. semel (sepupu banget dari sdr. marianus manglo @redacted nanus dan sdr. meldyanus manglo) di abdesir. tuhan yesus sumber ketabahan sejati buat famili yang berduka 😇🙏,29,18,1,medium,high,medium_high_1
9/20/2024 23:34,REDACTED,Hitam kan mi hahaha,negatif,,0,0.0625,hitam kan mi hahaha,4,23,0,short,low,short_low_0
8/8/2023 15:52,REDACTED,"Serta berduka atas tiadanya om tersayang dari saudari kita @REDACTED Nelma , kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.077844311,"serta berduka atas tiadanya om tersayang dari saudari kita @redacted nelma , kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan keikhlasan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",26,15,1,medium,mid,medium_mid_1
8/8/2023 15:52,REDACTED,"Ikut berduka atas tiadanya om tercinta dari saudari kita @REDACTED Nelma , kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.077844311,"ikut berduka atas tiadanya om tercinta dari saudari kita @redacted nelma , kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan keikhlasan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",26,15,1,medium,mid,medium_mid_1
9/12/2023 14:09,REDACTED,"Serta bersedih atas kepergian kakek tersayang dari saudari kita @REDACTED Adellia , kiranya kerabat yang ditinggalkan diberikan ketabahan penguatan dan kekuatan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.075581395,"serta bersedih atas kepergian kakek tersayang dari saudari kita @redacted adellia , kiranya kerabat yang ditinggalkan diberikan ketabahan penguatan dan kekuatan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",26,14,1,medium,mid,medium_mid_1
9/12/2023 14:09,REDACTED,"Serta berduka atas berpulangnya kakek tersayang dari saudari kita @REDACTED Adellia , kiranya kerabat yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.075581395,"serta berduka atas berpulangnya kakek tersayang dari saudari kita @redacted adellia , kiranya kerabat yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",26,14,1,medium,mid,medium_mid_1
9/11/2022 12:18,REDACTED,"Ikut Bersedih atas kepergian Ayah dari saudara Angga Triyuda, Tuhan Yesus menguatkan dan memberi kekuatan serta keikhlasan yang sejati bagi kerabat",negatif,🙏🏻,2,0.052631579,"ikut bersedih atas kepergian ayah dari saudara angga triyuda, tuhan yesus menguatkan dan memberi kekuatan serta keikhlasan yang sejati bagi kerabat",21,12,1,medium,low,medium_low_1
9/11/2022 12:18,REDACTED,"Serta Berduka atas wafatnya Ayah dari saudara Angga Triyuda, Tuhan Yesus melindungi dan memberi kekuatan serta ketabahan yang sejati bagi famili",negatif,🙏🏻,2,0.052631579,"serta berduka atas wafatnya ayah dari saudara angga triyuda, tuhan yesus melindungi dan memberi kekuatan serta ketabahan yang sejati bagi famili",21,12,1,medium,low,medium_low_1
7/27/2025 20:09,REDACTED,Gak yakin ku di tf ke Tian🤣🤣,negatif,🤣🤣,2,0.1,gak yakin ku di tf ke tian🤣🤣,7,20,1,medium,high,medium_high_1
2/14/2023 20:08,REDACTED,Teman2 yang lagi free mampu tawwa bantu ke rumahnya almarhum,negatif,,0,0.020408163,teman2 yang lagi free mampu tawwa bantu ke rumahnya almarhum,10,20,0,medium,low,medium_low_0
2/14/2023 20:08,REDACTED,Teman2 yang lagi free bs tawwa bantu ke rumahnya almarhum,negatif,,0,0.020408163,teman2 yang lagi free bs tawwa bantu ke rumahnya almarhum,10,20,0,medium,low,medium_low_0
5/16/2024 19:36,REDACTED,Serta bersedih atas wafatnya Tante tersayang dari saudara kita @REDACTED kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.083333333,serta bersedih atas wafatnya tante tersayang dari saudara kita @redacted kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,19,1,medium,mid,medium_mid_1
5/16/2024 19:36,REDACTED,Ikut bersedih atas tiadanya Tante tercinta dari saudara kita @REDACTED kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.083333333,ikut bersedih atas tiadanya tante tercinta dari saudara kita @redacted kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,19,1,medium,mid,medium_mid_1
2/26/2022 14:29,REDACTED,Ulala... Cepatnya. Tidak ikut mki kdong,negatif,,0,0.107142857,ulala... cepatnya. tidak ikut mki kdong,6,14,0,short,high,short_high_0
2/26/2022 14:29,REDACTED,Ulala... Cepatnya. Ndak ikut mki kdong,negatif,,0,0.107142857,ulala... cepatnya. ndak ikut mki kdong,6,14,0,short,high,short_high_0
2/6/2025 6:58,REDACTED,Serta berduka cita atas berpulangnya Ayah dri teman/saudara kita Onesimus Kariwangan @REDACTED kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.088757396,serta berduka cita atas berpulangnya ayah dri teman/saudara kita onesimus kariwangan @redacted kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari tuhan kita yesus kristus 🙏🏻🙏🏻,26,6,1,medium,high,medium_high_1
2/6/2025 6:58,REDACTED,Ikut berduka cita atas berpulangnya Ayah dri teman/saudara kita Onesimus Kariwangan @REDACTED kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.088757396,ikut berduka cita atas berpulangnya ayah dri teman/saudara kita onesimus kariwangan @redacted kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus 🙏🏻🙏🏻,26,6,1,medium,high,medium_high_1
4/12/2022 0:47,REDACTED,"Serta berduka cita atas kepergian Ayah dri teman/saudari kita @REDACTED , kiranya famili besar yang ditinggalkan diberikan penguatan dan ketabahan sejati dari Tuhan kita Yesus Kristus ✨🙏🏻🙏🏻",negatif,✨🙏🏻🙏🏻,5,0.080246914,"serta berduka cita atas kepergian ayah dri teman/saudari kita @redacted , kiranya famili besar yang ditinggalkan diberikan penguatan dan ketabahan sejati dari tuhan kita yesus kristus ✨🙏🏻🙏🏻",27,0,1,medium,mid,medium_mid_1
4/12/2022 0:47,REDACTED,"Serta berduka cita atas berpulangnya Ayah dri teman/saudari kita @REDACTED , kiranya famili besar yang ditinggalkan diberikan penguatan dan ketabahan sejati dari Tuhan kita Yesus Kristus ✨🙏🏻🙏🏻",negatif,✨🙏🏻🙏🏻,5,0.080246914,"serta berduka cita atas berpulangnya ayah dri teman/saudari kita @redacted , kiranya famili besar yang ditinggalkan diberikan penguatan dan ketabahan sejati dari tuhan kita yesus kristus ✨🙏🏻🙏🏻",27,0,1,medium,mid,medium_mid_1
2/6/2025 10:04,REDACTED,Serta berduka cita atas kepergian Ayah dri teman/saudara kita Onesimus Kariwangan @REDACTED Ones kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.092485549,serta berduka cita atas kepergian ayah dri teman/saudara kita onesimus kariwangan @redacted ones kiranya famili yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus 🙏🏻🙏🏻,27,10,1,medium,high,medium_high_1
2/6/2025 10:04,REDACTED,Serta berduka cita atas tiadanya Ayah dri teman/saudara kita Onesimus Kariwangan @REDACTED Ones kiranya kerabat yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.092485549,serta berduka cita atas tiadanya ayah dri teman/saudara kita onesimus kariwangan @redacted ones kiranya kerabat yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus 🙏🏻🙏🏻,27,10,1,medium,high,medium_high_1
5/16/2024 19:36,REDACTED,Ikut berduka atas berpulangnya Tante tercinta dari saudara kita @REDACTED Ppgt kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.0875,ikut berduka atas berpulangnya tante tercinta dari saudara kita @redacted ppgt kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,24,19,1,medium,high,medium_high_1
5/16/2024 19:36,REDACTED,Ikut berduka atas wafatnya Tante tersayang dari saudara kita @REDACTED Ppgt kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.0875,ikut berduka atas wafatnya tante tersayang dari saudara kita @redacted ppgt kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,24,19,1,medium,high,medium_high_1
5/19/2024 22:15,REDACTED,Serta berduka atas wafatnya kakek tercinta dari saudara kita @REDACTED kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.076923077,serta berduka atas wafatnya kakek tercinta dari saudara kita @redacted kiranya famili yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,22,1,medium,mid,medium_mid_1
5/19/2024 22:15,REDACTED,Ikut berduka atas berpulangnya kakek tersayang dari saudara kita @REDACTED kiranya kerabat yang ditinggalkan diberikan penguatan dan ketabahan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.076923077,ikut berduka atas berpulangnya kakek tersayang dari saudara kita @redacted kiranya kerabat yang ditinggalkan diberikan penguatan dan ketabahan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,22,1,medium,mid,medium_mid_1
8/8/2023 8:37,REDACTED,"Ikut bersedih atas kepergian om tersayang dari saudari kita @REDACTED Nelma, kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.077844311,"ikut bersedih atas kepergian om tersayang dari saudari kita @redacted nelma, kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",25,8,1,medium,mid,medium_mid_1
8/8/2023 8:37,REDACTED,"Serta berbela sungkawa atas tiadanya om tersayang dari saudari kita @REDACTED Nelma, kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.077844311,"serta berbela sungkawa atas tiadanya om tersayang dari saudari kita @redacted nelma, kiranya famili yang ditinggalkan diberikan ketabahan penguatan dan ketabahan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",25,8,1,medium,mid,medium_mid_1
3/1/2024 17:48,REDACTED,Ikut berbela sungkawa atas wafatnya tante tersayang dari saudara kita @REDACTED Vira @REDACTED Echa @REDACTED Egatha @REDACTED Reno@REDACTED Evitha Ppgt kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.231481481,ikut berbela sungkawa atas wafatnya tante tersayang dari saudara kita @redacted vira @redacted echa @redacted egatha @redacted reno@redacted evitha ppgt kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,33,17,1,medium,high,medium_high_1
3/1/2024 17:48,REDACTED,Serta berduka atas kepergian tante tersayang dari saudara kita @REDACTED Vira @REDACTED Echa @REDACTED Egatha @REDACTED Reno@REDACTED Evitha Ppgt kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.231481481,serta berduka atas kepergian tante tersayang dari saudara kita @redacted vira @redacted echa @redacted egatha @redacted reno@redacted evitha ppgt kiranya kerabat yang ditinggalkan diberikan penguatan dan kekuatan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,33,17,1,medium,high,medium_high_1
5/16/2024 20:54,REDACTED,Serta berduka atas berpulangnya Tante tercinta dari saudara kita @REDACTED kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.083333333,serta berduka atas berpulangnya tante tercinta dari saudara kita @redacted kiranya famili yang ditinggalkan diberikan penguatan dan keikhlasan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,20,1,medium,mid,medium_mid_1
5/16/2024 20:54,REDACTED,Ikut berduka atas tiadanya Tante tercinta dari saudara kita @REDACTED kiranya kerabat yang ditinggalkan diberikan penguatan dan keikhlasan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.083333333,ikut berduka atas tiadanya tante tercinta dari saudara kita @redacted kiranya kerabat yang ditinggalkan diberikan penguatan dan keikhlasan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,23,20,1,medium,mid,medium_mid_1
8/13/2023 9:31,REDACTED,"Sekaligus berduka atas meninggalnya ayahanda adik kita Gisel tercinta, semoga keluarga yang ditinggalkan diberikan kekuatan dan keikhlasan dari Tuhan kita Yesus Kristus🙏🏻🙏🏻🙏🏻",negatif,🙏🏻🙏🏻🙏🏻,6,0.031055901,"sekaligus berduka atas meninggalnya ayahanda adik kita gisel tercinta, semoga keluarga yang ditinggalkan diberikan kekuatan dan keikhlasan dari tuhan kita yesus kristus🙏🏻🙏🏻🙏🏻",24,9,1,medium,low,medium_low_1
12/3/2022 18:46,REDACTED,Katakanlah... Sepertinya saya sudah memesan kaos tetapi tidak pernah... mendapatkannya...🤭🤭🤭😅😅😅😅,negatif,🤭🤭🤭😅😅😅😅,7,0.023255814,katakanlah... sepertinya saya sudah memesan kaos tetapi tidak pernah... mendapatkannya...🤭🤭🤭😅😅😅😅,7,18,1,medium,low,medium_low_1
10/30/2021 11:30,REDACTED,Tidak ada sistem dasar. Yd gas malam ini. Saya mau bawa speaker aktif 7. Saya paling berisik disana.,negatif,,0,0,tidak ada sistem dasar. yd gas malam ini. saya mau bawa speaker aktif 7. saya paling berisik disana.,20,11,0,medium,low,medium_low_0
2/6/2025 6:37,REDACTED,Dan turut berduka cita atas meninggalnya mendiang. Semel (Sepupu Agung Br. Marianus Manglo @REDACTED Nanus dan Br. Meldyanus Manglo) di Abdesir. Tuhan Yesus adalah sumber kekuatan sejati bagi keluarga yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,dan turut berduka cita atas meninggalnya mendiang. semel (sepupu agung br. marianus manglo @redacted nanus dan br. meldyanus manglo) di abdesir. tuhan yesus adalah sumber kekuatan sejati bagi keluarga yang berduka 😇🙏,29,6,1,medium,high,medium_high_1
5/14/2025 11:27,REDACTED,"hmm, spa ini?",negatif,,0,0,"hmm, spa ini?",3,11,0,short,low,short_low_0
2/10/2022 11:14,REDACTED,"Turut berduka cita atas berpulangnya kakek @REDACTED, semoga keluarga yang ditinggalkan diberi kekuatan dan ketabahan dari Tuhan kita Yesus Kristus...🙏🏻🙏🏻",negatif,🙏🏻🙏🏻,4,0.076433121,"turut berduka cita atas berpulangnya kakek @redacted, semoga keluarga yang ditinggalkan diberi kekuatan dan ketabahan dari tuhan kita yesus kristus...🙏🏻🙏🏻",29,11,1,medium,mid,medium_mid_1
7/11/2025 15:14,REDACTED,Harapkan es kopi jika Anda tidak dapat hadir,negatif,,0,0.033333333,harapkan es kopi jika anda tidak dapat hadir,6,15,0,short,low,short_low_0
6/28/2025 9:04,REDACTED,"Turut Berduka Cita atas meninggalnya Tante/Nenek tercinta dari sahabat/kerabat Palen, Ikka dan Dede @REDACTED Palen Ppgt @REDACTED Rake' Ppgt @REDACTED Semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻",negatif,🙏🏻🙏🏻,4,0.16744186,"turut berduka cita atas meninggalnya tante/nenek tercinta dari sahabat/kerabat palen, ikka dan dede @redacted palen ppgt @redacted rake' ppgt @redacted semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari tuhan kita yesus kristus 🙏🏻🙏🏻",36,9,1,long,high,long_high_1
2/5/2025 19:05,REDACTED,Turut berduka cita atas meninggalnya mendiang. Semel (Bener Sepupu Br. Marianus Manglo @REDACTED Nanus dan Br. Meldyanus Manglo) di Abdesir. Tuhan Yesus adalah sumber kekuatan sejati bagi keluarga yang berduka 😇🙏,negatif,😇🙏,2,0.139534884,turut berduka cita atas meninggalnya mendiang. semel (bener sepupu br. marianus manglo @redacted nanus dan br. meldyanus manglo) di abdesir. tuhan yesus adalah sumber kekuatan sejati bagi keluarga yang berduka 😇🙏,29,19,1,medium,high,medium_high_1
11/25/2021 19:33,REDACTED,"Usss jangan bilang ""kamu tahu, aku akan mendengarkannya nanti.""",negatif,,0,0.028571429,"usss jangan bilang ""kamu tahu, aku akan mendengarkannya nanti.""",7,19,0,medium,low,medium_low_0
12/12/2023 22:02,REDACTED,Turut berduka cita atas meninggalnya ayah sahabat/saudara kita @REDACTED semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari Tuhan kita Yesus Kristus...🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.086092715,turut berduka cita atas meninggalnya ayah sahabat/saudara kita @redacted semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari tuhan kita yesus kristus...🙏🏻🙏🏻,25,22,1,medium,mid,medium_mid_1
5/16/2024 19:36,REDACTED,Turut berduka cita atas meninggalnya tante tercinta @REDACTED Ppgt semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.0875,turut berduka cita atas meninggalnya tante tercinta @redacted ppgt semoga keluarga yang ditinggalkan diberi kekuatan dan penghiburan dari tuhan kita yesus kristus😇🙏🏻🙏🏻,24,19,1,medium,high,medium_high_1
4/7/2024 6:59,REDACTED,Saya juga tidak punya,negatif,,0,0.1,saya juga tidak punya,4,6,0,short,high,short_high_0
